"student_level","grid_id","grid_lon","grid_lat","school_lon","school_lat","distance","area_code","affiliation","amphor","tambon","province","school_type","electric","distance_from_district","type_of_hard","hard_to_reach","school_code1","year","school_size","location","ach_score","intensity_rcp45","duration_rcp45","frequency_rcp45","intensity_rcp85","duration_rcp85","frequency_rcp85","risk_index"
"p6","grid_1420",100.576683,13.624599,100.5526582,13.7126787,10.143517091456808,"10010000","สพป.กรุงเทพมหานคร","เขตยานนาวา","ช่องนนทรี","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",10,"none","ไม่ยุ่งยาก",10010008,2020,"M","URBAN",0.5459800668755066,-0.5184859248831659,-0.8195135738265367,-0.22026026897788675,-0.4659472590552207,0.13174920106991078,-0.18821666318014185,0.23049384527518152
"p6","grid_1420",100.576683,13.624599,100.5526582,13.7126787,10.143517091456808,"10010000","สพป.กรุงเทพมหานคร","เขตยานนาวา","ช่องนนทรี","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",10,"none","ไม่ยุ่งยาก",10010008,2021,"M","URBAN",0.03249318066084038,0.34186365024102167,-0.6291749373248894,-0.0732800596327634,0.8599596880279726,-0.34254792278176804,0.2606241892004867,0.339408750947164
"p6","grid_1420",100.576683,13.624599,100.5405162,13.6724947,6.613168762631873,"10010000","สพป.กรุงเทพมหานคร","เขตยานนาวา","บางโพงพาง","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",5,"none","ไม่ยุ่งยาก",10010009,2017,"S","URBAN",1.369346558916415,0.6696155403298211,1.1790421094407593,0.1091379161437166,-0.16353712390786523,-0.5322667723224396,0.03377147685983184,0.46499043658610506
"p6","grid_1420",100.576683,13.624599,100.5405162,13.6724947,6.613168762631873,"10010000","สพป.กรุงเทพมหานคร","เขตยานนาวา","บางโพงพาง","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",5,"none","ไม่ยุ่งยาก",10010009,2018,"S","URBAN",0.9339995916866196,2.3438836729185395,-1.2953601650806548,0.4687447240769801,-0.6379230209758247,0.03688977629957502,-0.22440392447002375,0.15369787361088286
"p6","grid_1420",100.576683,13.624599,100.5405162,13.6724947,6.613168762631873,"10010000","สพป.กรุงเทพมหานคร","เขตยานนาวา","บางโพงพาง","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",5,"none","ไม่ยุ่งยาก",10010009,2019,"S","URBAN",1.0943471408875105,-0.2743102769604744,0.7983648364374648,-0.18482250254653,-0.5986789381429904,-0.9117044714037826,-0.18821666318014185,0.4381819617504442
"p6","grid_1420",100.576683,13.624599,100.5405162,13.6724947,6.613168762631873,"10010000","สพป.กรุงเทพมหานคร","เขตยานนาวา","บางโพงพาง","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",5,"none","ไม่ยุ่งยาก",10010009,2020,"S","URBAN",0.30012514737653107,-0.5184859248831659,-0.8195135738265367,-0.22026026897788675,-0.4659472590552207,0.13174920106991078,-0.18821666318014185,0.2622866423916352
"p6","grid_1420",100.576683,13.624599,100.5405162,13.6724947,6.613168762631873,"10010000","สพป.กรุงเทพมหานคร","เขตยานนาวา","บางโพงพาง","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",5,"none","ไม่ยุ่งยาก",10010009,2021,"S","URBAN",0.20609694800788195,0.34186365024102167,-0.6291749373248894,-0.0732800596327634,0.8599596880279726,-0.34254792278176804,0.2606241892004867,0.30624104454704304
"p6","grid_1459",100.576683,13.844405,100.514316,13.7382507,13.605289373660757,"10010000","สพป.กรุงเทพมหานคร","เขตสัมพันธวงศ์","ตลาดน้อย","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",1,"none","ไม่ยุ่งยาก",10010010,2017,"M","URBAN",0.2846883647054966,0.16538710411748642,0.5498671721158698,0.1378626552835932,-0.02995965337921014,-1.1593929694152147,0.06299814059655817,0.5816210487612213
"p6","grid_1459",100.576683,13.844405,100.514316,13.7382507,13.605289373660757,"10010000","สพป.กรุงเทพมหานคร","เขตสัมพันธวงศ์","ตลาดน้อย","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",1,"none","ไม่ยุ่งยาก",10010010,2018,"M","URBAN",-0.5868317476987374,2.115160339214451,0.5498671721158698,0.5329072296482134,-0.4188691788433072,-0.40051757125252874,-0.19517726073329744,0.7432984523662357
"p6","grid_1459",100.576683,13.844405,100.514316,13.7382507,13.605289373660757,"10010000","สพป.กรุงเทพมหานคร","เขตสัมพันธวงศ์","ตลาดน้อย","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",1,"none","ไม่ยุ่งยาก",10010010,2019,"M","URBAN",0.713044174710725,-0.2433023287031163,0.5498671721158698,-0.15609776340665338,-0.39136689487031584,-0.40051757125252874,-0.15898999944341552,0.4704869112467482
