"student_id","choose_method","concepts","interpretation","research_score","submit_time","percent_submit","gender","department","learning_performance","cheat_index"
6441163627,60,57.14285714285714,75,83,131.85868631945715,100,"ช","วิทยาศาสตร์",82.5,0.7271635973933984
6441165927,20,35.714285714285715,43.75,67,147.50948618056043,100,"ช","วิทยาศาสตร์",62.976190476190474,0.5982060949198189
6441171627,30,50,66.66666666666666,70,138.27267402776414,100,"ญ","วิทยาศาสตร์",95,0.50064925274796
6441174527,80,78.57142857142857,62.5,91,101.2562890972197,100,"ช","วิทยาศาสตร์",95,0.44724523507061065
6441178027,40,50,62.5,90,86.23599944444166,100,"ญ","ภาษาอังกฤษ",75,0.5501728707353406
6441184827,20,38.46153846153847,68.75,71,163.6567988888754,77.77777777777777,"ช","ไทยสังคม",40,0.4187127048322054
6441186027,30,35.714285714285715,50,77,98.4496463194324,100,"ญ","ภาษาอังกฤษ",83.33333333333333,0.7719398885325416
6441189027,30,71.42857142857143,68.75,77,151.38443118055662,100,"ญ","ไทยสังคม",91.25,0.8054042567493225
6441190527,40,71.42857142857143,43.75,65,66.75579486110144,100,"ญ","ภาษาอังกฤษ",79.64285714285714,0.6154538663563498
6441193427,70,57.14285714285714,50,83,60.56049375000927,100,"ช","วิทยาศาสตร์",72.08333333333333,0.5360430366284689
6441194027,20,78.57142857142857,56.25,78,117.98135624999802,88.88888888888889,"ญ","ภาษาอังกฤษ",72.85714285714286,0.4725162177737886
6441195727,60,50,50,78,139.17890347222487,100,"ญ","ไทยสังคม",86.96428571428572,0.7898534245376139
6441198627,10,50,31.25,63,123.50192013889551,100,"ญ","วิทยาศาสตร์",95,0.8114608125405944
6441201827,10,57.14285714285714,75,82,160.69162555555502,88.88888888888889,"ญ","ไทยสังคม",82.5,0.9999999999999998
6441204727,30,35.714285714285715,43.75,73,127.92286847222184,100,"ญ","วิทยาศาสตร์",95,0.9007627434164127
6441206027,40,50,50,82,131.63803930557435,100,"ญ","ภาษาอังกฤษ",74.58333333333333,0.754894062633684
6441207627,50,57.14285714285714,56.25,87,168.42840777777963,100,"ญ","วิทยาศาสตร์",78.33333333333333,0.9999999999999998
6441208227,30,35.714285714285715,31.25,60,128.86329659721918,100,"ญ","วิทยาศาสตร์",90,0.744942888192085
6441210427,40,42.857142857142854,62.5,74,130.77608680554562,100,"ช","ภาษาอังกฤษ",76.54761904761905,0.5143464265792922
6441211027,50,50,62.5,77,141.05952958333825,100,"ช","วิทยาศาสตร์",69.76190476190476,0.7874400564170546
6441216227,30,50,62.5,74,175.13253861112727,100,"ญ","วิทยาศาสตร์",83.21428571428572,0.9999999999999998
6441217927,50,57.14285714285714,68.75,83,161.89333666668998,100,"ช","ภาษาอังกฤษ",73.33333333333333,0.7032051512808748
6441220727,30,42.857142857142854,50,66,105.06303291665184,88.88888888888889,"ญ","ภาษาอังกฤษ",95,0.6850941940329478
6441231627,30,57.14285714285714,62.5,81,124.36121027777592,88.88888888888889,"ญ","ไทยสังคม",85,0.6838387122397918
6441234527,30,35.714285714285715,43.75,71,114.83572673610516,100,"ช","วิทยาศาสตร์",95,0.7741187263076797
6441237427,10,28.57142857142857,50,69,170.76394805557197,66.66666666666667,"ช","ไทยสังคม",61.66666666666667,0.5480437734808935
6441238027,20,64.28571428571429,56.25,80,119.13474277777806,100,"ช","วิทยาศาสตร์",95,0.4978430520089064
6441243127,60,78.57142857142857,68.75,86,142.5527349305484,100,"ช","ไทยสังคม",82.5,0.9998185764262201
6441245427,30,42.857142857142854,31.25,74,165.80775208334126,88.88888888888889,"ญ","ไทยสังคม",79.04761904761905,0.5279258852951493
6441246027,20,57.14285714285714,56.25,72,114.13237909722659,100,"ช","วิทยาศาสตร์",90,0.8772693829431506
6441247727,60,42.857142857142854,62.5,87,165.78859527776638,88.88888888888889,"ช","วิทยาศาสตร์",73.75,0.5845883472626389
6441251127,60,57.14285714285714,37.5,79,150.87298680557143,100,"ช","วิทยาศาสตร์",95,0.7224563927906813
6441252827,50,50,37.5,81,126.30410708333055,100,"ช","วิทยาศาสตร์",72.79761904761905,0.6026219421205123
6441259227,80,71.42857142857143,75,88,69.94702902777327,100,"ช","ภาษาอังกฤษ",95,0.7690519382455505
6441260827,40,50,62.5,77,144.6144209027456,100,"ญ","วิทยาศาสตร์",90,0.608376910153942
